App.,Taxon,Term,Unit,Country,1996
I,Ceratotherium simum,horns,,NA,2
I,Ceratotherium simum,horns,,ZA,2
I,Ceratotherium simum,live,,IT,2
I,Ceratotherium simum,live,,MC,1
I,Ceratotherium simum,live,,NL,1
I,Ceratotherium simum,live,,PL,1
I,Ceratotherium simum,live,,XX,2
I,Ceratotherium simum,specimens,g,KE,10
I,Ceratotherium simum,specimens,g,ZA,100
I,Ceratotherium simum,specimens,ml,ZA,150
I,Ceratotherium simum,specimens,,ZA,10
I,Ceratotherium simum,trophies,,NA,30
I,Ceratotherium simum,trophies,,ZA,1
I,Ceratotherium simum cottoni,horn products,,US,1
I,Ceratotherium simum simum,live,,CZ,3
I,Ceratotherium simum simum,live,,DE,1
I,Ceratotherium simum simum,live,,IT,1
I,Ceratotherium simum simum,live,,US,4
I,Ceratotherium simum simum,live,,ZA,9
I,Ceratotherium simum simum,skin pieces,,ZA,3
I,Ceratotherium simum simum,skins,,NA,1
I,Ceratotherium simum simum,trophies,,NA,2
I,Ceratotherium simum simum,trophies,,ZA,3
I,Ceratozamia hildae,live,,ZA,13
I,Ceratozamia kuesteriana,live,,AU,9
I,Ceratozamia latifolia,live,,ZA,10
I,Ceratozamia norstogii,live,,AU,2
I,Ceratozamia robusta,live,,AU,5
I,Ceratozamia spp.,live,,ZA,3
I,Cercopithecus diana,live,,DE,1
I,Cercopithecus diana,live,,DK,2
I,Cercopithecus diana,live,,GB,5
I,Cervus elaphus hanglu,carvings,,CN,1
I,Cervus elaphus hanglu,leather items,,CN,1
I,Cervus elaphus hanglu,leather items,,JP,1
I,Cetacea spp.,bone carvings,,US,4
I,Cetacea spp.,bones,,FK,18
I,Cetacea spp.,carvings,,CA,54
I,Cetacea spp.,carvings,,NZ,3
I,Cetacea spp.,specimens,,NC,1
I,Cetacea spp.,teeth,,FJ,2
I,Cetacea spp.,teeth,,IS,1
I,Cheirogaleus medius,live,,BE,2
I,Cheirogaleus medius,specimens,,MG,60
I,Cheirogaleus medius,specimens,,US,4
I,Cheirogaleus spp.,specimens,g,MG,60
I,Chelonia agassizii,bodies,,ZZ,1
I,Chelonia agassizii,live,,MX,4
I,Chelonia mydas,bodies,,GB,2
I,Chelonia mydas,bodies,,MX,1
I,Chelonia mydas,bodies,,SG,2
I,Chelonia mydas,bodies,,TR,200
I,Chelonia mydas,bodies,,TW,2
I,Chelonia mydas,bodies,,VN,4
I,Chelonia mydas,bodies,,XX,6
I,Chelonia mydas,carapaces,,BB,1
I,Chelonia mydas,carapaces,,CO,14
I,Chelonia mydas,carapaces,,DO,6
I,Chelonia mydas,carapaces,,FR,1
I,Chelonia mydas,carapaces,,HT,1
I,Chelonia mydas,carapaces,,LC,1
I,Chelonia mydas,carapaces,,MX,2
I,Chelonia mydas,carapaces,,PE,2
I,Chelonia mydas,carapaces,,PG,1
I,Chelonia mydas,carapaces,,SL,1
I,Chelonia mydas,carapaces,,SN,5
I,Chelonia mydas,carapaces,,TZ,2
I,Chelonia mydas,carapaces,,XX,5
I,Chelonia mydas,carvings,,CH,1
I,Chelonia mydas,carvings,,GB,1
I,Chelonia mydas,carvings,,NZ,1
I,Chelonia mydas,carvings,,PG,2
I,Chelonia mydas,eggs,,US,11
I,Chelonia mydas,leather items,,MX,2
I,Chelonia mydas,live,,CA,4
I,Chelonia mydas,live,,DE,1
I,Chelonia mydas,live,,IN,8
I,Chelonia mydas,live,,KY,9
I,Chelonia mydas,live,,US,1
I,Chelonia mydas,shoes,,MX,7
I,Chelonia mydas,skins,,CR,1
I,Chelonia mydas,skulls,,CU,2
I,Chelonia mydas,specimens,flasks,NI,4
I,Chelonia mydas,specimens,,BM,734
I,Chelonia mydas,specimens,,BS,62
I,Chelonia mydas,specimens,,CR,26
I,Chelonia mydas,specimens,,KY,16
I,Chelonia mydas,specimens,,NI,7
I,Chelonia mydas,specimens,,SC,50
I,Chelonia mydas,specimens,,TW,30
I,Chelonia mydas,specimens,,VE,61
I,Chelonia mydas,specimens,,XX,759
I,Chelonia mydas,unspecified,,XX,2
I,Chelonia spp.,skulls,,CU,1
I,Chelonia spp.,specimens,,CA,1
I,Cheloniidae spp.,bodies,,CN,2
I,Cheloniidae spp.,bodies,,CU,1
I,Cheloniidae spp.,bodies,,MX,1
I,Cheloniidae spp.,bodies,,XX,1
I,Cheloniidae spp.,bones,,CN,1
I,Cheloniidae spp.,carapaces,g,LA,510
I,Cheloniidae spp.,carapaces,,AO,6
I,Cheloniidae spp.,carapaces,,AS,1
I,Cheloniidae spp.,carapaces,,AU,2
I,Cheloniidae spp.,carapaces,,CK,1
I,Cheloniidae spp.,carapaces,,CU,1
I,Cheloniidae spp.,carapaces,,CV,4
I,Cheloniidae spp.,carapaces,,DE,2
I,Cheloniidae spp.,carapaces,,FJ,7
I,Cheloniidae spp.,carapaces,,GB,4
I,Cheloniidae spp.,carapaces,,GU,1
